Width: 800
Height: 600
Format: Y16 (16-bit depth values in millimeters)

Depth Data (millimeters):
Format: row,column,depth_value
325,346,1169
325,347,1168
325,348,1168
325,349,1167
325,350,1168
325,351,1168
325,352,1169
325,353,1169
325,354,1171
325,355,1172
325,356,1174
325,357,1175
325,358,1176
325,359,1177
325,360,1177
325,361,1178
325,362,1179
325,363,1179
325,364,1179
325,365,1180
325,366,1180
325,367,1181
325,368,1181
325,369,1181
325,370,1181
325,371,1180
325,372,1180
325,373,1180
325,374,1179
325,375,1179
325,376,1178
325,377,1177
325,378,1176
325,379,1175
325,380,1174
325,381,1174
325,382,1173
325,383,1173
325,384,1172
325,385,1172
325,386,1172
325,387,1172
325,388,1171
325,389,1171
325,390,1170
325,391,1169
325,392,1169
325,393,1169
325,394,1169
325,395,1168
325,396,1167
325,397,1166
325,398,1165
325,399,1165
325,400,1164
325,401,1164
325,402,1164
325,403,1163
325,404,1163
325,405,1163
325,406,1162
325,407,1161
325,408,1161
325,409,1161
325,410,1161
325,411,1161
325,412,1161
325,413,1161
325,414,1161
325,415,1161
325,416,1161
325,417,1161
325,418,1162
325,419,1162
325,420,1162
325,421,1161
325,422,1161
325,423,1161
325,424,1160
325,425,1160
325,426,1159
325,427,1159
325,428,1159
325,429,1158
325,430,1158
325,431,1158
325,432,1158
325,433,1158
325,434,1158
325,435,1158
325,436,1157
325,437,1157
325,438,1157
325,439,1157
325,440,1156
325,441,1156
325,442,1155
325,443,1155
325,444,1155
325,445,1155
325,446,1155
325,447,1155
325,448,1155
325,449,1155
325,450,1154
325,451,1153
325,452,1153
325,453,1153
325,454,1153
325,455,1153
325,456,1153
325,457,1152
325,458,1152
325,459,1151
325,460,1150
325,461,1150
325,462,1151
325,463,1151
325,464,1152
325,465,1152
325,466,1152
325,467,1152
325,468,1152
325,469,1152
325,470,1152
325,471,1153
325,472,1153
325,473,1153
325,474,1153
325,475,1153
325,476,1153
325,477,1153
325,478,1153
325,479,1154
325,480,1154
325,481,1154
325,482,1155
325,483,1154
325,484,1154
325,485,1154
325,486,1155
325,487,1155
325,488,1155
325,489,1154
325,490,1154
325,491,1154
325,492,1154
325,493,1153
325,494,1152
325,495,1152
325,496,1152
325,497,1151
325,498,1150
325,499,1149
325,500,1149
325,501,1148
325,502,1148
325,503,1147
325,504,1147
325,505,1146
325,506,1146
325,507,1146
325,508,1146
325,509,1146
325,510,1147
325,511,1147
325,512,1147
325,513,1148
325,514,1148
325,515,1148
325,516,1149
325,517,1150
325,518,1151
325,519,1151
325,520,1151
325,521,1151
325,522,1152
325,523,1152
325,524,1152
325,525,1152
325,526,1153
325,527,1152
325,528,1152
325,529,1153
325,530,1152
325,531,1152
325,532,1152
325,533,1152
325,534,1152
325,535,1152
325,536,1152
325,537,1152
325,538,1152
325,539,1152
325,540,1152
325,541,1152
325,542,1152
325,543,1153
325,544,1153
325,545,1153
325,546,1153
325,547,1154
325,548,1153
325,549,1154
325,550,1154
325,551,1155
325,552,1155
325,553,1156
325,554,1157
325,555,1158
325,556,1157
325,557,1157
325,558,1157
325,559,1157
325,560,1156
325,561,1157
325,562,1156
325,563,1156
325,564,1156
325,565,1156
325,566,1156
325,567,1156
325,568,1156
325,569,1157
325,570,1157
325,571,1157
325,572,1158
325,573,1157
325,574,1158
325,575,1158
325,576,1158
325,577,1158
325,578,1158
325,579,1157
325,580,1156
325,581,1156
325,582,1156
325,583,1155
325,584,1155
325,585,1155
325,586,1155
325,587,1155
325,588,1155
325,589,1154
325,590,1154
325,591,1154
325,592,1154
325,593,1155
325,594,1154
325,595,1155
325,596,1154
325,597,1154
325,598,1154
325,599,1154
325,600,1154
325,601,1154
325,602,1154
325,603,1153
325,604,1153
325,605,1153
325,606,1152
325,607,1153
325,608,1152
325,609,1152
325,610,1152
325,611,1151
325,612,1151
325,613,1151
325,614,1150
325,615,1150
325,616,1149
325,617,1149
325,618,1149
325,619,1149
325,620,1149
325,621,1150
325,622,1150
325,623,1151
325,624,1151
325,625,1151
325,626,1151
325,627,1152
325,628,1153
325,629,1154
325,630,1155
325,631,1156
325,632,1156
325,633,1156
325,634,1157
325,635,1157
325,636,1157
325,637,1158
325,638,1158
325,639,1158
325,640,1159
325,641,1161
325,642,1161
325,643,1161
325,644,1161
325,645,1161
325,646,1161
325,647,1160
325,648,1161
325,649,1160
325,650,1160
325,651,1160
325,652,1159
325,653,1157
325,654,1156
325,655,1155
325,656,1155
325,657,1154
325,658,1154
325,659,1154
325,660,1153
325,661,1152
325,662,1152
325,663,1151
325,664,1151
325,665,1151
325,666,1150
325,667,1150
325,668,1149
325,669,1149
325,670,1148
325,671,1147
325,672,1146
325,673,1145
325,674,1145
325,675,1146
325,676,1146
325,677,1146
325,678,1147
325,679,1148
325,680,1149
325,681,1149
325,682,1150
325,683,1151
325,684,1152
325,685,1153
325,686,1153
325,687,1154
325,688,1155
325,689,1155
325,690,1156
325,691,1155
325,692,1156
325,693,1157
325,694,1158
325,695,1158
325,696,1158
325,697,1159
325,698,1162
325,699,1163
325,700,1164
325,701,1165
325,702,1171
325,703,1176
325,704,1178
325,705,1182
325,706,1183
325,707,1185
325,708,1187
325,709,1189
325,710,1189
325,711,1189
325,712,1189
325,713,1190
325,714,1190
325,715,1185
325,716,1177
325,717,1169
325,718,1334
325,719,1331
325,720,1329
325,721,1330
325,722,1330
325,723,1329
325,724,1329
325,725,1331
325,726,1331
325,727,1332
325,728,1337
325,729,1341
325,730,1342
325,731,1343
325,732,1343
325,733,1345
325,734,1346
325,735,1348
325,736,1349
325,737,1352
325,738,1350
325,739,1347
325,740,1347
325,741,1343
325,742,1340
325,743,1338
325,744,1338
325,745,1335
325,746,1335
325,747,1330
325,748,1326
325,749,1324
325,750,1322
325,751,1323
325,752,1323
325,753,1321
325,754,1319
325,755,1318
325,756,1316
325,757,1316
325,758,1691
325,759,1692
325,760,1692
325,761,1692
325,762,1687
325,763,1684
325,764,1680
325,765,1679
325,766,1679
325,767,1679
325,768,1679
325,769,1679
325,770,1678
325,771,1677
325,772,1674
325,773,1673
325,774,1673
325,775,1674
325,776,1674
325,777,1676
325,778,1676
325,779,1675
325,780,1674
325,781,1672
325,782,1670
325,783,1670
325,784,1672
325,785,1672
325,786,1672
325,787,1673
325,788,1672
325,789,1673
325,790,1674
325,791,1674
325,792,1672
325,793,1673
325,794,1675
325,795,1672
326,3,1578
326,4,1579
326,5,1580
326,6,1581
326,7,1583
326,8,1583
326,9,1585
326,10,1587
326,11,1591
326,12,1593
326,13,1595
326,14,1595
326,15,1597
326,16,1598
326,17,1601
326,18,1604
326,19,1609
326,20,1614
326,21,1627
326,22,1632
326,23,1632
326,24,1634
326,25,1637
326,26,1638
326,27,1638
326,28,1638
326,29,1638
326,30,1638
326,31,1637
326,32,1637
326,33,1638
326,34,1637
326,35,1636
326,36,1636
326,37,1634
326,38,1635
326,39,1636
326,40,1637
326,41,1638
326,42,1639
326,43,1639
326,44,1639
326,45,1640
326,46,1641
326,47,1641
326,48,1639
326,49,1639
326,50,1639
326,51,1639
326,52,1639
326,53,1638
326,54,1636
326,55,1635
326,56,1635
326,57,1635
326,58,1633
326,59,1634
326,60,1635
326,61,1636
326,62,1637
326,63,1637
326,64,1638
326,65,1637
326,66,1637
326,67,1638
326,68,1638
326,69,1638
326,70,1638
326,71,1637
326,72,1637
326,73,1637
326,74,1637
326,75,1639
326,76,1640
326,77,1642
326,78,1641
326,79,1640
326,80,1639
326,81,1640
326,82,1641
326,91,1222
326,92,1218
326,93,1216
326,94,1212
326,95,1208
326,96,1205
326,97,1204
326,98,1203
326,99,1199
326,100,1194
326,101,1191
326,102,1190
326,103,1189
326,104,1187
326,105,1186
326,106,1184
326,107,1183
326,108,1181
326,109,1180
326,110,1178
326,111,1177
326,112,1176
326,113,1175
326,114,1173
326,115,1170
326,116,1167
326,117,1166
326,118,1166
326,119,1165
326,120,1164
326,121,1163
326,122,1162
326,123,1161
326,124,1159
326,125,1158
326,126,1156
326,127,1156
326,128,1154
326,129,1153
326,130,1152
326,131,1151
326,132,1150
326,133,1149
326,134,1148
326,135,1148
326,136,1147
326,137,1147
326,138,1146
326,139,1146
326,140,1146
326,141,1145
326,142,1144
326,143,1144
326,144,1143
326,145,1142
326,146,1142
326,147,1141
326,148,1141
326,149,1140
326,150,1139
326,151,1139
326,152,1138
326,153,1137
326,154,1137
326,155,1137
326,156,1137
326,157,1137
326,158,1137
326,159,1137
326,160,1137
326,161,1137
326,162,1137
326,163,1137
326,164,1137
326,165,1138
326,166,1138
326,167,1138
326,168,1138
326,169,1138
326,170,1138
326,171,1138
326,172,1138
326,173,1138
326,174,1138
326,175,1138
326,176,1138
326,177,1137
326,178,1137
326,179,1137
326,180,1136
326,181,1137
326,182,1137
326,183,1137
326,184,1137
326,185,1136
326,186,1136
326,187,1136
326,188,1135
326,189,1136
326,190,1135
326,191,1134
326,192,1133
326,193,1132
326,194,1132
326,195,1131
326,196,1131
326,197,1131
326,198,1131
326,199,1131
326,200,1132
326,201,1131
326,202,1132
326,203,1132
326,204,1135
326,205,1136
326,206,1137
326,207,1140
326,208,1141
326,209,1143
326,210,1145
326,211,1145
326,212,1145
326,213,1146
326,214,1146
326,215,1146
326,216,1147
326,217,1148
326,218,1147
326,219,1147
326,220,1147
326,221,1147
326,222,1147
326,223,1148
326,224,1149
326,225,1149
326,226,1149
326,227,1150
326,228,1150
326,229,1151
326,230,1151
326,231,1152
326,232,1153
326,233,1154
326,234,1155
326,235,1156
326,236,1158
326,237,1159
326,238,1160
326,239,1162
326,240,1162
326,241,1163
326,242,1164
326,243,1165
326,244,1165
326,245,1165
326,246,1166
326,247,1166
326,248,1166
326,249,1167
326,250,1167
326,251,1168
326,252,1168
326,253,1170
326,254,1171
326,255,1171
326,256,1174
326,257,1176
326,258,1177
326,259,1178
326,260,1179
326,261,1179
326,262,1180
326,263,1180
326,264,1181
326,265,1182
326,266,1183
326,267,1185
326,268,1186
326,269,1187
326,270,1188
326,271,1189
326,272,1190
326,273,1191
326,274,1191
326,275,1193
326,276,1194
326,277,1196
326,278,1197
326,279,1199
326,280,1201
326,281,1203
326,282,1205
326,283,1207
326,284,1209
326,285,1213
326,286,1215
326,287,1218
326,288,1219
326,289,1220
326,290,1221
326,291,1223
326,292,1225
326,293,1228
326,294,1230
326,295,1231
326,296,1232
326,297,1236
326,298,1242
326,299,1246
326,300,1248
326,301,1251
326,302,1253
326,303,1257
326,304,1260
326,305,1262
326,306,1264
326,307,1264
326,308,1267
326,309,1269
326,310,1270
326,311,1272
326,312,1273
326,313,1273
326,314,1272
326,315,1270
326,316,1267
326,317,1266
326,318,1262
326,319,1260
326,320,1258
326,321,1257
326,322,1257
326,323,1256
326,324,1253
326,325,1251
326,326,1249
326,327,1249
326,328,1248
326,329,1246
326,330,1244
326,331,1241
326,332,1237
326,333,1235
326,334,1233
326,335,1232
326,336,1231
326,337,1230
326,338,1229
326,339,1225
326,340,1223
326,341,1221
326,342,1219
326,345,1172
326,346,1169
326,347,1168
326,348,1168
326,349,1167
326,350,1168
326,351,1168
326,352,1168
326,353,1168
326,354,1170
326,355,1171
326,356,1173
326,357,1175
326,358,1176
326,359,1177
326,360,1177
326,361,1178
326,362,1179
326,363,1179
326,364,1179
326,365,1181
326,366,1181
326,367,1181
326,368,1181
326,369,1182
326,370,1181
326,371,1181
326,372,1180
326,373,1180
326,374,1179
326,375,1179
326,376,1178
326,377,1177
326,378,1176
326,379,1175
326,380,1174
326,381,1174
326,382,1174
326,383,1173
326,384,1173
326,385,1172
326,386,1172
326,387,1172
326,388,1172
326,389,1171
326,390,1170
326,391,1169
326,392,1170
326,393,1170
326,394,1169
326,395,1168
326,396,1168
326,397,1166
326,398,1165
326,399,1165
326,400,1165
326,401,1164
326,402,1164
326,403,1164
326,404,1164
326,405,1163
326,406,1163
326,407,1162
326,408,1162
326,409,1162
326,410,1162
326,411,1162
326,412,1161
326,413,1162
326,414,1162
326,415,1161
326,416,1161
326,417,1161
326,418,1161
326,419,1161
326,420,1161
326,421,1161
326,422,1161
326,423,1160
326,424,1160
326,425,1160
326,426,1160
326,427,1159
326,428,1159
326,429,1158
326,430,1158
326,431,1158
326,432,1158
326,433,1158
326,434,1158
326,435,1158
326,436,1157
326,437,1157
326,438,1157
326,439,1157
326,440,1156
326,441,1156
326,442,1155
326,443,1155
326,444,1155
326,445,1155
326,446,1155
326,447,1155
326,448,1155
326,449,1155
326,450,1154
326,451,1153
326,452,1153
326,453,1153
326,454,1153
326,455,1153
326,456,1153
326,457,1152
326,458,1152
326,459,1151
326,460,1150
326,461,1150
326,462,1151
326,463,1152
326,464,1152
326,465,1152
326,466,1152
326,467,1152
326,468,1152
326,469,1152
326,470,1152
326,471,1153
326,472,1153
326,473,1153
326,474,1153
326,475,1153
326,476,1153
326,477,1153
326,478,1153
326,479,1153
326,480,1154
326,481,1154
326,482,1154
326,483,1154
326,484,1153
326,485,1154
326,486,1154
326,487,1154
326,488,1154
326,489,1154
326,490,1153
326,491,1154
326,492,1153
326,493,1153
326,494,1153
326,495,1152
326,496,1152
326,497,1151
326,498,1150
326,499,1149
326,500,1149
326,501,1148
326,502,1148
326,503,1147
326,504,1146
326,505,1146
326,506,1146
326,507,1146
326,508,1146
326,509,1146
326,510,1147
326,511,1147
326,512,1147
326,513,1148
326,514,1148
326,515,1149
326,516,1150
326,517,1150
326,518,1151
326,519,1151
326,520,1151
326,521,1151
326,522,1152
326,523,1152
326,524,1152
326,525,1153
326,526,1153
326,527,1153
326,528,1153
326,529,1153
326,530,1153
326,531,1152
326,532,1153
326,533,1152
326,534,1153
326,535,1153
326,536,1153
326,537,1152
326,538,1153
326,539,1152
326,540,1153
326,541,1153
326,542,1153
326,543,1153
326,544,1153
326,545,1153
326,546,1153
326,547,1154
326,548,1153
326,549,1154
326,550,1154
326,551,1155
326,552,1155
326,553,1156
326,554,1157
326,555,1157
326,556,1157
326,557,1156
326,558,1157
326,559,1157
326,560,1156
326,561,1157
326,562,1156
326,563,1156
326,564,1156
326,565,1156
326,566,1156
326,567,1156
326,568,1156
326,569,1157
326,570,1157
326,571,1158
326,572,1158
326,573,1158
326,574,1158
326,575,1158
326,576,1158
326,577,1158
326,578,1158
326,579,1157
326,580,1157
326,581,1156
326,582,1156
326,583,1155
326,584,1155
326,585,1155
326,586,1155
326,587,1155
326,588,1155
326,589,1154
326,590,1154
326,591,1154
326,592,1154
326,593,1155
326,594,1154
326,595,1155
326,596,1155
326,597,1154
326,598,1154
326,599,1154
326,600,1154
326,601,1154
326,602,1154
326,603,1153
326,604,1153
326,605,1153
326,606,1153
326,607,1153
326,608,1153
326,609,1152
326,610,1152
326,611,1151
326,612,1151
326,613,1151
326,614,1150
326,615,1150
326,616,1150
326,617,1150
326,618,1149
326,619,1149
326,620,1149
326,621,1150
326,622,1150
326,623,1151
326,624,1151
326,625,1151
326,626,1152
326,627,1153
326,628,1153
326,629,1154
326,630,1155
326,631,1156
326,632,1157
326,633,1157
326,634,1158
326,635,1157
326,636,1158
326,637,1159
326,638,1159
326,639,1158
326,640,1160
326,641,1161
326,642,1161
326,643,1162
326,644,1161
326,645,1161
326,646,1161
326,647,1161
326,648,1161
326,649,1160
326,650,1160
326,651,1161
326,652,1159
326,653,1158
326,654,1157
326,655,1156
326,656,1155
326,657,1155
326,658,1155
326,659,1154
326,660,1154
326,661,1152
326,662,1152
326,663,1151
326,664,1150
326,665,1150
326,666,1150
326,667,1149
326,668,1149
326,669,1148
326,670,1148
326,671,1147
326,672,1146
326,673,1145
326,674,1145
326,675,1146
326,676,1146
326,677,1146
326,678,1147
326,679,1147
326,680,1149
326,681,1149
326,682,1150
326,683,1151
326,684,1152
326,685,1153
326,686,1153
326,687,1154
326,688,1155
326,689,1155
326,690,1156
326,691,1156
326,692,1156
326,693,1157
326,694,1158
326,695,1159
326,696,1159
326,697,1160
326,698,1162
326,699,1164
326,700,1165
326,701,1167
326,702,1173
326,703,1177
326,704,1179
326,705,1183
326,706,1186
326,707,1187
326,708,1189
326,709,1189
326,710,1190
326,711,1189
326,712,1188
326,713,1188
326,714,1186
326,715,1179
326,716,1171
326,717,1337
326,718,1336
326,719,1333
326,720,1330
326,721,1332
326,722,1332
326,723,1331
326,724,1332
326,725,1334
326,726,1335
326,727,1336
326,728,1339
326,729,1342
326,730,1343
326,731,1344
326,732,1345
326,733,1348
326,734,1350
326,735,1351
326,736,1353
326,737,1355
326,738,1354
326,739,1352
326,740,1353
326,741,1350
326,742,1344
326,743,1342
326,744,1342
326,745,1341
326,746,1340
326,747,1337
326,748,1331
326,749,1326
326,750,1323
326,751,1325
326,752,1326
326,753,1323
326,754,1321
326,756,1694
326,757,1690
326,758,1693
326,759,1693
326,760,1693
326,761,1692
326,762,1688
326,763,1684
326,764,1680
326,765,1678
326,766,1678
326,767,1678
326,768,1678
326,769,1678
326,770,1678
326,771,1677
326,772,1674
326,773,1672
326,774,1673
326,775,1674
326,776,1674
326,777,1676
326,778,1676
326,779,1675
326,780,1675
326,781,1673
326,782,1670
326,783,1670
326,784,1672
326,785,1672
326,786,1673
326,787,1673
326,788,1672
326,789,1674
326,790,1675
326,791,1675
326,792,1675
326,793,1676
326,794,1677
326,795,1676
327,3,1578
327,4,1579
327,5,1580
327,6,1582
327,7,1583
327,8,1583
327,9,1585
327,10,1587
327,11,1591
327,12,1593
327,13,1595
327,14,1595
327,15,1596
327,16,1598
327,17,1601
327,18,1604
327,19,1609
327,20,1614
327,21,1627
327,22,1632
327,23,1634
327,24,1635
327,25,1638
327,26,1639
327,27,1639
327,28,1639
327,29,1640
327,30,1639
327,31,1639
327,32,1639
327,33,1639
327,34,1639
327,35,1638
327,36,1636
327,37,1635
327,38,1636
327,39,1636
327,40,1638
327,41,1638
327,42,1639
327,43,1639
327,44,1639
327,45,1641
327,46,1641
327,47,1641
327,48,1639
327,49,1639
327,50,1639
327,51,1639
327,52,1639
327,53,1638
327,54,1636
327,55,1635
327,56,1635
327,57,1635
327,58,1633
327,59,1635
327,60,1635
327,61,1636
327,62,1637
327,63,1637
327,64,1637
327,65,1637
327,66,1638
327,67,1638
327,68,1639
327,69,1638
327,70,1638
327,71,1637
327,72,1637
327,73,1638
327,74,1638
327,75,1638
327,76,1640
327,77,1642
327,78,1641
327,79,1641
327,80,1639
327,81,1641
327,82,1642
327,83,1645
327,91,1223
327,92,1218
327,93,1216
327,94,1210
327,95,1206
327,96,1204
327,97,1203
327,98,1202
327,99,1198
327,100,1194
327,101,1192
327,102,1190
327,103,1189
327,104,1188
327,105,1187
327,106,1185
327,107,1183
327,108,1181
327,109,1180
327,110,1179
327,111,1178
327,112,1177
327,113,1175
327,114,1174
327,115,1170
327,116,1168
327,117,1167
327,118,1166
327,119,1165
327,120,1164
327,121,1163
327,122,1163
327,123,1162
327,124,1159
327,125,1158
327,126,1156
327,127,1156
327,128,1154
327,129,1153
327,130,1152
327,131,1151
327,132,1150
327,133,1149
327,134,1148
327,135,1148
327,136,1147
327,137,1147
327,138,1146
327,139,1146
327,140,1146
327,141,1144
327,142,1144
327,143,1144
327,144,1143
327,145,1142
327,146,1142
327,147,1142
327,148,1141
327,149,1140
327,150,1140
327,151,1139
327,152,1138
327,153,1138
327,154,1137
327,155,1137
327,156,1137
327,157,1137
327,158,1137
327,159,1137
327,160,1137
327,161,1137
327,162,1137
327,163,1137
327,164,1137
327,165,1137
327,166,1138
327,167,1138
327,168,1138
327,169,1138
327,170,1138
327,171,1138
327,172,1138
327,173,1138
327,174,1138
327,175,1138
327,176,1138
327,177,1137
327,178,1137
327,179,1137
327,180,1137
327,181,1138
327,182,1137
327,183,1137
327,184,1137
327,185,1137
327,186,1136
327,187,1136
327,188,1135
327,189,1136
327,190,1135
327,191,1134
327,192,1133
327,193,1132
327,194,1132
327,195,1132
327,196,1131
327,197,1131
327,198,1131
327,199,1132
327,200,1132
327,201,1132
327,202,1133
327,203,1133
327,204,1136
327,205,1136
327,206,1137
327,207,1140
327,208,1141
327,209,1143
327,210,1144
327,211,1145
327,212,1145
327,213,1146
327,214,1146
327,215,1147
327,216,1147
327,217,1148
327,218,1147
327,219,1147
327,220,1147
327,221,1147
327,222,1147
327,223,1148
327,224,1148
327,225,1148
327,226,1149
327,227,1150
327,228,1150
327,229,1150
327,230,1151
327,231,1152
327,232,1153
327,233,1154
327,234,1155
327,235,1156
327,236,1157
327,237,1158
327,238,1159
327,239,1161
327,240,1162
327,241,1163
327,242,1164
327,243,1164
327,244,1164
327,245,1165
327,246,1165
327,247,1166
327,248,1166
327,249,1167
327,250,1167
327,251,1168
327,252,1169
327,253,1170
327,254,1171
327,255,1171
327,256,1174
327,257,1176
327,258,1177
327,259,1178
327,260,1179
327,261,1179
327,262,1180
327,263,1180
327,264,1181
327,265,1181
327,266,1183
327,267,1185
327,268,1186
327,269,1187
327,270,1188
327,271,1189
327,272,1189
327,273,1190
327,274,1191
327,275,1192
327,276,1193
327,277,1195
327,278,1196
327,279,1198
327,280,1200
327,281,1202
327,282,1204
327,283,1205
327,284,1207
327,285,1211
327,286,1214
327,287,1217
327,288,1219
327,289,1220
327,290,1222
327,291,1223
327,292,1225
327,293,1228
327,294,1230
327,295,1232
327,296,1233
327,297,1237
327,298,1243
327,299,1246
327,300,1248
327,301,1251
327,302,1253
327,303,1257
327,304,1260
327,305,1262
327,306,1264
327,307,1264
327,308,1267
327,309,1269
327,310,1270
327,311,1272
327,312,1273
327,313,1273
327,314,1272
327,315,1271
327,316,1268
327,317,1267
327,318,1263
327,319,1260
327,320,1259
327,321,1258
327,322,1257
327,323,1256
327,324,1253
327,325,1251
327,326,1250
327,327,1249
327,328,1248
327,329,1246
327,330,1244
327,331,1241
327,332,1237
327,333,1235
327,334,1233
327,335,1232
327,336,1232
327,337,1230
327,338,1229
327,339,1226
327,340,1223
327,341,1221
327,342,1220
327,345,1173
327,346,1169
327,347,1168
327,348,1168
327,349,1167
327,350,1168
327,351,1168
327,352,1168
327,353,1168
327,354,1170
327,355,1171
327,356,1173
327,357,1174
327,358,1176
327,359,1176
327,360,1177
327,361,1178
327,362,1179
327,363,1180
327,364,1180
327,365,1181
327,366,1181
327,367,1181
327,368,1181
327,369,1182
327,370,1181
327,371,1181
327,372,1180
327,373,1180
327,374,1179
327,375,1179
327,376,1178
327,377,1177
327,378,1176
327,379,1175
327,380,1174
327,381,1174
327,382,1174
327,383,1173
327,384,1173
327,385,1172
327,386,1172
327,387,1172
327,388,1172
327,389,1171
327,390,1170
327,391,1170
327,392,1170
327,393,1170
327,394,1169
327,395,1169
327,396,1168
327,397,1166
327,398,1165
327,399,1165
327,400,1165
327,401,1165
327,402,1164
327,403,1164
327,404,1164
327,405,1164
327,406,1163
327,407,1162
327,408,1162
327,409,1162
327,410,1162
327,411,1162
327,412,1161
327,413,1161
327,414,1162
327,415,1161
327,416,1161
327,417,1161
327,418,1161
327,419,1161
327,420,1161
327,421,1161
327,422,1161
327,423,1160
327,424,1159
327,425,1160
327,426,1159
327,427,1159
327,428,1159
327,429,1158
327,430,1158
327,431,1158
327,432,1158
327,433,1158
327,434,1158
327,435,1157
327,436,1157
327,437,1157
327,438,1157
327,439,1156
327,440,1156
327,441,1155
327,442,1155
327,443,1155
327,444,1155
327,445,1155
327,446,1155
327,447,1155
327,448,1156
327,449,1155
327,450,1154
327,451,1154
327,452,1153
327,453,1153
327,454,1153
327,455,1153
327,456,1153
327,457,1153
327,458,1152
327,459,1152
327,460,1151
327,461,1151
327,462,1151
327,463,1152
327,464,1152
327,465,1153
327,466,1152
327,467,1152
327,468,1152
327,469,1152
327,470,1152
327,471,1153
327,472,1153
327,473,1153
327,474,1153
327,475,1153
327,476,1153
327,477,1153
327,478,1153
327,479,1153
327,480,1154
327,481,1155
327,482,1155
327,483,1154
327,484,1153
327,485,1153
327,486,1154
327,487,1154
327,488,1154
327,489,1153
327,490,1154
327,491,1154
327,492,1154
327,493,1153
327,494,1153
327,495,1152
327,496,1152
327,497,1151
327,498,1151
327,499,1150
327,500,1150
327,501,1149
327,502,1149
327,503,1147
327,504,1147
327,505,1146
327,506,1146
327,507,1146
327,508,1147
327,509,1147
327,510,1147
327,511,1147
327,512,1148
327,513,1148
327,514,1148
327,515,1149
327,516,1150
327,517,1151
327,518,1151
327,519,1151
327,520,1152
327,521,1152
327,522,1152
327,523,1153
327,524,1153
327,525,1154
327,526,1154
327,527,1154
327,528,1154
327,529,1154
327,530,1154
327,531,1153
327,532,1153
327,533,1153
327,534,1153
327,535,1153
327,536,1153
327,537,1153
327,538,1153
327,539,1153
327,540,1153
327,541,1153
327,542,1153
327,543,1154
327,544,1154
327,545,1154
327,546,1153
327,547,1154
327,548,1153
327,549,1154
327,550,1155
327,551,1155
327,552,1155
327,553,1156
327,554,1157
327,555,1157
327,556,1157
327,557,1156
327,558,1156
327,559,1156
327,560,1156
327,561,1157
327,562,1156
327,563,1157
327,564,1156
327,565,1156
327,566,1156
327,567,1156
327,568,1156
327,569,1157
327,570,1158
327,571,1158
327,572,1158
327,573,1158
327,574,1158
327,575,1158
327,576,1158
327,577,1159
327,578,1159
327,579,1158
327,580,1157
327,581,1157
327,582,1157
327,583,1156
327,584,1156
327,585,1156
327,586,1156
327,587,1156
327,588,1156
327,589,1155
327,590,1154
327,591,1154
327,592,1155
327,593,1155
327,594,1155
327,595,1155
327,596,1155
327,597,1154
327,598,1154
327,599,1154
327,600,1154
327,601,1154
327,602,1154
327,603,1154
327,604,1154
327,605,1153
327,606,1153
327,607,1153
327,608,1153
327,609,1153
327,610,1152
327,611,1152
327,612,1152
327,613,1152
327,614,1151
327,615,1151
327,616,1151
327,617,1150
327,618,1150
327,619,1150
327,620,1150
327,621,1151
327,622,1151
327,623,1152
327,624,1152
327,625,1152
327,626,1152
327,627,1153
327,628,1154
327,629,1155
327,630,1155
327,631,1157
327,632,1157
327,633,1158
327,634,1158
327,635,1158
327,636,1159
327,637,1160
327,638,1160
327,639,1160
327,640,1161
327,641,1162
327,642,1162
327,643,1162
327,644,1162
327,645,1162
327,646,1162
327,647,1161
327,648,1162
327,649,1161
327,650,1161
327,651,1161
327,652,1161
327,653,1159
327,654,1159
327,655,1157
327,656,1157
327,657,1157
327,658,1156
327,659,1155
327,660,1154
327,661,1153
327,662,1152
327,663,1152
327,664,1151
327,665,1151
327,666,1150
327,667,1149
327,668,1149
327,669,1148
327,670,1148
327,671,1147
327,672,1146
327,673,1146
327,674,1146
327,675,1146
327,676,1146
327,677,1146
327,678,1147
327,679,1148
327,680,1149
327,681,1149
327,682,1150
327,683,1150
327,684,1152
327,685,1153
327,686,1153
327,687,1154
327,688,1155
327,689,1155
327,690,1156
327,691,1156
327,692,1156
327,693,1157
327,694,1159
327,695,1159
327,696,1160
327,697,1161
327,698,1164
327,699,1164
327,700,1165
327,701,1168
327,702,1175
327,703,1178
327,704,1181
327,705,1186
327,706,1188
327,707,1189
327,708,1191
327,709,1191
327,710,1191
327,711,1189
327,712,1186
327,713,1184
327,714,1181
327,715,1175
327,716,1340
327,717,1339
327,718,1338
327,719,1335
327,720,1331
327,721,1332
327,722,1333
327,723,1332
327,724,1333
327,725,1336
327,726,1336
327,727,1337
327,728,1340
327,729,1342
327,730,1343
327,731,1345
327,732,1346
327,733,1351
327,734,1353
327,735,1354
327,736,1355
327,737,1357
327,738,1356
327,739,1355
327,740,1356
327,741,1354
327,742,1351
327,743,1347
327,744,1348
327,745,1345
327,746,1344
327,747,1342
327,748,1341
327,749,1335
327,755,1694
327,756,1689
327,757,1687
327,758,1690
327,759,1690
327,760,1690
327,761,1689
327,762,1687
327,763,1683
327,764,1679
327,765,1677
327,766,1677
327,767,1677
327,768,1678
327,769,1678
327,770,1678
327,771,1676
327,772,1674
327,773,1673
327,774,1674
327,775,1674
